9359EB5424947533	get-player-carry-object-id	0000000140C917B0
947F6FEA0409070C	set-visible	0000000140D5E910
9481E6778A8D0E9A	#%alloc-array	00000001414B62D0
94F8EF61E9D92684	get-float	0000000141FFBF90
95B933275C982502	lookup-symbol	0000000140D50EB0
96445C26BA843C78	notify-input-method-change	0000000142C76130
96AB6E2738AB2A94	lookup-weapon-art-def	000000014041AC00
97D5340AB850EBA0	sync-audio-environment-meta-data	0000000141EEE750
97E531CA50184704	player-disable-listen-crouch	0000000140C8E670
98C24CF2C2716C78	hud2-are-threat-indicators-enabled?	0000000140F77FA0
98EDF704EF3AD127	player-is-arrow-stuck?	000000014041F4F0
99354A7AA4E5CCC6	menu2-set-component-disabled	0000000141B3D1C0
99E45AD267D9CC19	menu2-push-page	0000000141B3CEA0
9AF2D29C831A42BE	interactable-is-excluded-from-pickup-scan?	000000014087D3C0
9AF8AD22E1FADD2E	movie-get-current-frame	0000000141B95390
9B30AD418CE72168	player-weapon-upgrade-get-active-bundles	0000000142B51078
9B6DEF3F53A0D3DE	rogue-player-in-hub?	000000014104FC60
9BCE743E683021B2	get-self-id	0000000140D48920
9D35F2AB9123E2A2	tag-boolean	0000000141FFEB70
9E57F86ABA6E28C9	is-ledge-guard-accessibility?	0000000140417D20
9E915FBF225A0D0F	fact-set/f	000000014210B580
A05C93C02B926E23	get-end-game-has-occurred-since-boot	0000000140411CB0
A0A7919BA3C820C2	object-spawned?	0000000140D52960
A0F3F63DA97AB787	is-combat-audio-cues?	0000000140417640
A43B4BC284B58694	rogue-get-player-character-look	000000014104FBA0
A4DCA76CD2DC6AD6	dc-assert-enabled?	0000000140D35070
A53241B1C04AFCAD	gui2-get-parent-widget	0000000142B51078
A55612165B1CAEBC	set-point	0000000141FFD660
A5883416F60D95E2	sync-audio-futz-meta-data	0000000141EEE7D0
A58D2002EB46860B	player-is-injured-overlay?	0000000140CA2710
A66F075C5E15C15A	vendor-any-affordable?	00000001410511A0
A6D055BDF572EE8F	lambda-eval	0000000140D4F430
